Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,ResultSpeed,ResultDir,AvgSpeed
1,9/24/2013,70,49,60,-1,49,54,5,0, ,0,M,0,0,29.26,6.2,10,8
2,9/24/2013,91,52,72,M,48,54,M,M, ,M,M,M,0,29.33,5.8,9,7.7
1,9/25/2013,70,51,61,0,52,56,4,0, ,0,M,0,0,29.23,4.8,5,5.7
2,9/25/2013,71,56,64,M,51,56,1,0, ,M,M,M,0,29.29,5.9,6,6.6
1,9/26/2013,75,50,63,3,52,58,2,0,BR,0,M,0,0,29.34,3.8,8,4.2
2,9/26/2013,75,55,65,M,52,58,0,0, ,M,M,M,0,29.4,4.1,9,4.6
1,9/27/2013,81,52,67,7,51,57,0,2, ,0,M,0,0,29.38,7,13,7.4
2,9/27/2013,80,57,69,M,48,57,0,4, ,M,M,M,0,29.44,6.6,12,7.3
1,9/28/2013,84,55,70,11,56,62,0,5,RA BR,0,M,0,0.2,29.24,10.9,19,12.7
2,9/28/2013,85,58,72,M,54,61,0,7,RA BR,M,M,M,0.02,29.31,10.2,18,11.3
1,9/29/2013,68,51,60,1,49,54,5,0,RA BR,0,M,0,0.18,29.29,6,36,7.6
2,9/29/2013,84,53,69,M,48,54,M,M,RA BR,M,M,M,0.22,29.36,6.3,36,7.8
1,9/30/2013,74,47,61,2,49,55,4,0, ,0,M,0,0,29.21,5.8,19,6.2
2,9/30/2013,76,50,63,M,47,55,2,0, ,M,M,M,0,29.28,4.2,19,4.9
1,10/1/2013,79,62,71,13,62,65,0,6,BR,0,M,0,0,29.21,12.5,22,12.2
2,10/1/2013,79,62,71,M,61,64,0,6,BR HZ,M,M,M,0,29.28,11.9,21,11.5
1,10/2/2013,76,62,69,11,50,59,0,4,BR,0,M,0,0,29.31,4.7,7,6.4
2,10/2/2013,77,64,71,M,50,59,0,6,BR HZ,M,M,M,0,29.37,5.2,7,7.3
1,10/3/2013,78,60,69,12,65,67,0,4,RA DZ FG+ BR,0,M,0,0.12,29.19,7.4,19,7.9
2,10/3/2013,78,64,71,M,65,67,0,6,RA DZ FG+ BR HZ,M,M,M,0.8,29.26,7.1,19,7.7
1,10/4/2013,74,65,70,13,65,66,0,5,RA BR,0,M,0,0,29.23,2.6,12,6.2
2,10/4/2013,76,66,71,M,64,66,0,6,BR HZ,M,M,M,0,29.29,2,16,6
1,10/5/2013,80,61,71,14,66,68,0,6,TSRA BR,0,M,0,0.82,29.11,5.2,19,6.4
2,10/5/2013,81,65,73,M,66,68,0,8,BR HZ,M,M,M,0.68,29.18,6.7,19,8.1
1,10/6/2013,64,45,55,-1,44,49,10,0,RA,0,M,0,0.09,29.02,8.7,25,9.5
2,10/6/2013,76,48,62,M,44,50,M,M,RA DZ BR,M,M,M,0.06,29.1,10.1,25,10.6
1,10/7/2013,68,45,57,1,45,50,8,0, ,0,M,0,0,29.23,6.1,28,9
2,10/7/2013,67,45,56,M,44,50,9,0, ,M,M,M,0,29.3,6.3,26,9.1
1,10/8/2013,75,43,59,3,48,53,6,0, ,0,M,0,0,29.42,4.7,18,5.6
2,10/8/2013,76,49,63,M,46,53,2,0, ,M,M,M,0,29.49,4,17,5
1,10/9/2013,71,48,60,5,47,53,5,0, ,0,M,0,0,29.45,3.6,12,4.6
2,10/9/2013,70,52,61,M,47,53,4,0, ,M,M,M,0,29.52,3.4,11,4.9
1,10/10/2013,74,46,60,5,50,55,5,0,BR,0,M,0,0,29.37,2.9,13,3.9
2,10/10/2013,75,51,63,M,49,55,2,0, ,M,M,M,0,29.44,3,12,3.8
1,10/11/2013,76,51,64,10,51,56,1,0, ,0,M,0,0,29.28,7.3,14,7.7
2,10/11/2013,77,56,67,M,48,56,0,2, ,M,M,M,0,29.36,6.1,14,6.9
1,10/12/2013,73,46,60,6,54,57,5,0,RA BR,0,M,0,0.12,29.32,5.7,21,7.4
2,10/12/2013,73,53,63,M,52,57,2,0, ,M,M,M,0.01,29.39,6,21,8.6
1,10/13/2013,64,44,54,1,41,48,11,0, ,0,M,0,0,29.62,5.3,32,6.6
2,10/13/2013,65,46,56,M,40,48,9,0, ,M,M,M,0,29.68,3.1,34,5
1,10/14/2013,62,42,52,-1,44,49,13,0, ,0,M,0,0,29.53,6.6,8,8.4
2,10/14/2013,62,45,54,M,43,49,11,0, ,M,M,M,0,29.59,7.2,8,8.4
1,10/15/2013,64,49,57,4,51,54,8,0,RA BR,0,M,0,0.07,29.14,7.6,19,10.6
2,10/15/2013,65,51,58,M,50,54,7,0,RA BR,M,M,M,0.09,29.22,6.9,19,9.7
1,10/16/2013,54,47,51,-1,45,48,14,0,DZ,0,M,0,0,29.16,10.5,25,10.8
2,10/16/2013,54,47,51,M,43,47,14,0,DZ,M,M,M,0,29.23,10.5,25,10.7
1,10/17/2013,53,40,47,-5,44,46,18,0,RA BR,0,M,0,0.29,29.12,6.1,26,6.9
2,10/17/2013,54,44,49,M,43,47,16,0,RA BR HZ,M,M,M,0.17,29.2,7.1,24,7.9
1,10/18/2013,50,39,45,-6,40,43,20,0, ,0,M,0,0,29.18,8.3,26,8.7
2,10/18/2013,50,42,46,M,39,43,19,0, ,M,M,M,0,29.26,7.9,25,8.6
1,10/19/2013,54,42,48,-3,37,42,17,0,RA,0,M,0,0.01,29.1,8.9,25,9.2
2,10/19/2013,54,43,49,M,36,43,16,0,RA,M,M,M,0.01,29.17,10.1,24,10.4
1,10/20/2013,61,36,49,-1,42,46,16,0,RA,0,M,0,0.01,29.07,5.1,20,6.1
2,10/20/2013,65,41,53,M,41,47,12,0,RA,M,M,M,0.02,29.15,7.5,21,8.4
1,10/21/2013,55,33,44,-6,31,38,21,0, ,0,M,0,0,29.19,10.8,27,11.5
2,10/21/2013,55,36,46,M,32,40,19,0,RA,M,M,M,0.03,29.26,10.3,27,10.8
1,10/22/2013,42,29,36,-14,31,34,29,0,RA,0,M,0,0,29.21,5.4,26,6.1
2,10/22/2013,41,31,36,M,31,35,29,0,RA DZ BR,M,M,M,0.03,29.28,4.6,26,5.4
1,10/23/2013,46,32,39,-10,27,34,26,0, ,0,M,0,0,29.24,9.2,30,10
2,10/23/2013,46,32,39,M,27,34,26,0,RA SN,M,M,M,0,29.32,9.2,29,9.2
1,10/24/2013,44,31,38,-11,25,33,27,0, ,0,M,0,0,29.45,10.3,30,10.9
2,10/24/2013,44,34,39,M,25,34,26,0, ,M,M,M,0,29.52,9.2,30,9.9
1,10/25/2013,51,29,40,-8,26,35,25,0, ,0,M,0,0,29.47,10.8,24,11.7
2,10/25/2013,51,29,40,M,26,36,25,0, ,M,M,M,0,29.57,10.4,23,11.3
1,10/26/2013,55,37,46,-2,29,39,19,0, ,0,M,0,0,29.22,10.9,27,14.2
2,10/26/2013,55,38,47,M,29,39,18,0, ,M,M,M,0,29.3,10.5,26,13.4
1,10/27/2013,54,29,42,-6,29,37,23,0, ,0,M,0,0,29.28,6.3,23,6.6
2,10/27/2013,55,32,44,M,29,38,21,0, ,M,M,M,0,29.37,6.4,23,6.7
1,10/28/2013,53,35,44,-3,37,41,21,0, ,0,M,0,0,29.54,9,4,9.4
2,10/28/2013,54,36,45,M,38,42,20,0, ,M,M,M,0,29.6,8.8,4,10.3
1,10/29/2013,57,42,50,3,40,45,15,0, ,0,M,0,0,29.49,6.1,10,7.5
2,10/29/2013,57,43,50,M,39,45,15,0,RA HZ,M,M,M,0,29.57,5.9,11,6.6
1,10/30/2013,63,43,53,7,52,53,12,0,RA BR HZ,0,M,0,0.55,29.22,6.6,15,7.5
2,10/30/2013,64,47,56,M,52,53,9,0,RA BR HZ,M,M,M,1.16,29.29,5.3,14,6.2
1,10/31/2013,64,46,55,9,56,57,10,0,RA BR,0,M,0,1.04,28.69,9.4,24,11.5
2,10/31/2013,65,47,56,M,56,57,9,0,RA BR,M,M,M,2.03,28.77,9.5,23,11.4
1,5/1/2014,49,42,46,-7,38,42,19,0,RA DZ BR,0,M,0,0.09,29.02,13.5,24,13.4
2,5/1/2014,50,43,47,M,42,44,18,0,RA DZ,M,M,M,0.09,29.1,14.1,24,14
1,5/2/2014,53,46,50,-4,39,45,15,0, ,0,M,0,0,29.03,10.2,24,11.5
2,5/2/2014,80,47,64,M,43,47,M,M,RA,M,M,M,0.04,29.1,10.7,23,11.9
1,5/3/2014,67,46,57,3,37,48,8,0, ,0,M,0,0,29.07,13.8,28,14.7
2,5/3/2014,68,49,59,M,39,49,6,0, ,M,M,M,0,29.13,13.3,28,14.1
1,5/4/2014,58,44,51,-3,29,41,14,0, ,0,M,0,0,29.31,4.8,3,10
2,5/4/2014,61,47,54,M,31,43,11,0, ,M,M,M,0,29.37,5.6,4,11.1
1,5/5/2014,55,43,49,-6,34,42,16,0,RA,0,M,0,0.05,29.26,12.6,5,13.1
2,5/5/2014,59,45,52,M,36,44,13,0,RA,M,M,M,0.01,29.31,12.5,5,13.8
1,5/6/2014,63,41,52,-3,34,45,13,0, ,0,M,0,0,29.21,12.6,7,13.7
2,5/6/2014,63,45,54,M,38,47,11,0, ,M,M,M,0,29.26,12.9,7,13.7
1,5/7/2014,78,48,63,8,42,50,2,0, ,0,M,0,0,29.1,7.5,8,8.9
2,5/7/2014,80,52,66,M,47,55,0,1,RA,M,M,M,0,29.15,6.3,10,9.3
1,5/8/2014,89,51,70,14,55,63,0,5,RA,0,M,0,0.1,29.08,13.7,21,14.2
2,5/8/2014,93,68,81,M,58,66,0,16, ,M,M,M,0,29.15,13.8,20,14.3
1,5/9/2014,73,54,64,8,52,58,1,0,RA BR,0,M,0,1.03,29.03,13.2,24,16
2,5/9/2014,76,57,67,M,56,61,0,2,TSRA RA BR,M,M,M,1.43,29.1,12.4,23,15.3
1,5/10/2014,77,47,62,6,42,52,3,0, ,0,M,0,0,29.19,2.9,25,6.9
2,5/10/2014,77,52,65,M,44,54,0,0, ,M,M,M,0,29.26,3.1,20,6.8
1,5/11/2014,81,52,67,10,53,59,0,2, ,0,M,0,0.12,29.19,7.6,16,8.9
2,5/11/2014,85,63,74,M,55,61,0,9,TSRA,M,M,M,0.41,29.26,7.8,17,10.1
1,5/12/2014,84,64,74,17,64,67,0,9,TS TSRA BR,0,M,0,2.09,29.13,6.6,19,12
2,5/12/2014,86,65,76,M,67,70,0,11,TS RA BR,M,M,M,0.03,29.2,11.1,19,12.5
1,5/13/2014,67,52,60,2,53,56,5,0,RA BR,0,M,0,0.12,29.29,9.5,26,12.3
2,5/13/2014,70,54,62,M,55,58,3,0,RA,M,M,M,0.14,29.35,8.1,25,10.8
1,5/14/2014,56,44,50,-8,39,46,15,0,RA BR,0,M,0,0.02,29.36,10.9,2,12
2,5/14/2014,57,44,51,M,41,48,14,0,RA BR,M,M,M,0.06,29.41,11.4,1,12.5
1,5/15/2014,55,40,48,-10,35,41,17,0,RA,0,M,0,0.19,29.26,10.3,1,13.6
2,5/15/2014,57,42,50,M,38,43,15,0,RA BR,M,M,M,0.26,29.32,9.2,1,13.6
1,5/16/2014,46,37,42,-17,34,38,23,0,RA DZ,0,M,0,0.1,29.33,4.9,6,8
2,5/16/2014,45,41,43,M,37,40,22,0,RA,M,M,M,0.08,29.39,6.6,5,9.1
1,5/17/2014,60,39,50,-9,33,42,15,0,BR,0,M,0,0,29.4,7.7,26,8.5
2,5/17/2014,61,41,51,M,34,44,14,0,BR,M,M,M,0,29.47,7.6,24,8.2
1,5/18/2014,69,47,58,-2,37,48,7,0, ,0,M,0,0,29.47,9.8,22,10.5
2,5/18/2014,70,48,59,M,38,49,6,0, ,M,M,M,0,29.54,8.5,21,9.2
1,5/19/2014,69,45,57,-3,40,50,8,0,RA,0,M,0,0,29.34,12.7,16,13.3
2,5/19/2014,71,53,62,M,40,52,3,0,RA,M,M,M,0,29.41,11.3,16,12
1,5/20/2014,85,62,74,13,58,63,0,9,TS TSRA RA BR,0,M,0,0.82,29.12,9.9,20,11.1
2,5/20/2014,87,63,75,M,60,65,0,10,TS TSRA BR,M,M,M,0.64,29.19,10.5,20,11.9
1,5/21/2014,86,63,75,14,55,63,0,10,RA BR HZ,0,M,0,0.01,29.16,4.4,31,7.5
2,5/21/2014,89,68,79,M,58,66,0,14,HZ,M,M,M,0.01,29.21,4.8,30,7.9
1,5/22/2014,70,53,62,1,47,54,3,0, ,0,M,0,0,29.36,4,5,6.8
2,5/22/2014,69,54,62,M,50,56,3,0, ,M,M,M,0,29.42,5.4,5,7.5
1,5/23/2014,69,48,59,-2,43,51,6,0, ,0,M,0,0,29.47,6.2,5,6.5
2,5/23/2014,68,51,60,M,46,52,5,0, ,M,M,M,0,29.52,5.1,5,6
1,5/24/2014,74,47,61,-1,42,52,4,0, ,0,M,0,0,29.44,3.9,6,5.2
2,5/24/2014,74,50,62,M,45,53,3,0, ,M,M,M,0,29.5,3.2,7,4.6
1,5/25/2014,83,50,67,5,46,56,0,2, ,0,M,0,0,29.35,2.3,15,5
2,5/25/2014,85,54,70,M,49,58,0,5, ,M,M,M,0,29.41,1.7,15,4.5
1,5/26/2014,87,61,74,12,59,65,0,9, ,0,M,0,0,29.25,5.9,21,7.5
2,5/26/2014,90,67,79,M,62,67,0,14,TS,M,M,M,0.08,29.31,6.3,21,7.7
1,5/27/2014,85,58,72,10,61,65,0,7,RA BR,0,M,0,0.21,29.21,5.3,25,10
2,5/27/2014,85,61,73,M,65,68,0,8,RA BR,M,M,M,0.5,29.26,5.3,24,9.7
1,5/28/2014,71,56,64,1,49,55,1,0,RA BR,0,M,0,0.03,29.29,9.1,4,9.3
2,5/28/2014,73,58,66,M,54,59,0,1,RA BR HZ,M,M,M,0.68,29.35,8.3,4,9.1
1,5/29/2014,76,54,65,1,51,57,0,0, ,0,M,0,0,29.38,8.4,5,9
2,5/29/2014,77,57,67,M,55,59,0,2, ,M,M,M,0,29.42,8.8,4,9.7
1,5/30/2014,79,53,66,2,49,57,0,1, ,0,M,0,0,29.44,6.1,6,7
2,5/30/2014,79,57,68,M,53,59,0,3, ,M,M,M,0,29.49,7.1,7,8
1,5/31/2014,88,54,71,7,50,59,0,6, ,0,M,0,0,29.39,5.8,12,8
2,5/31/2014,89,60,75,M,53,62,0,10, ,M,M,M,0,29.45,5.1,11,7.4
1,6/1/2014,90,63,77,13,59,66,0,12, ,0,M,0,0,29.24,12.9,18,13
2,6/1/2014,92,69,81,M,60,68,0,16, ,M,M,M,0,29.31,12,18,12.1
1,6/2/2014,83,68,76,12,62,67,0,11,RA,0,M,0,0.14,29.11,13.2,22,14.6
2,6/2/2014,85,69,77,M,65,70,0,12, ,M,M,M,0.2,29.18,13.4,22,15
1,6/3/2014,81,66,74,10,50,60,0,9, ,0,M,0,0,29.18,7.2,28,9.8
2,6/3/2014,82,70,76,M,53,62,0,11, ,M,M,M,0,29.24,3.7,29,10.5
1,6/4/2014,70,55,63,-1,53,57,2,0,RA BR,0,M,0,0.19,29.13,7.8,6,9.3
2,6/4/2014,72,58,65,M,56,59,0,0,RA BR,M,M,M,0.12,29.18,8.5,6,10.9
1,6/5/2014,76,52,64,-1,42,53,1,0, ,0,M,0,0,29.23,5,6,6
2,6/5/2014,75,56,66,M,44,55,0,1, ,M,M,M,0,29.29,6.5,6,7.8
1,6/6/2014,81,49,65,-1,40,54,0,0, ,0,M,0,0,29.26,3.9,11,4.9
2,6/6/2014,82,54,68,M,42,55,0,3, ,M,M,M,0,29.32,4.8,9,5.6
1,6/7/2014,84,57,71,5,50,59,0,6,RA,0,M,0,0.08,29.18,3.3,9,7.7
2,6/7/2014,85,62,74,M,51,60,0,9,RA,M,M,M,0.12,29.23,4.2,10,7.1
1,6/8/2014,72,54,63,-3,44,53,2,0,RA,0,M,0,0.23,29.28,13.9,2,14.1
2,6/8/2014,70,55,63,M,48,55,2,0,RA BR,M,M,M,0.21,29.33,15.4,1,15.7
1,6/9/2014,78,55,67,1,48,55,0,2, ,0,M,0,0,29.24,7.7,4,8.5
2,6/9/2014,79,56,68,M,52,58,0,3, ,M,M,M,0,29.29,6.3,4,8
1,6/10/2014,66,56,61,-6,51,55,4,0,RA BR,0,M,0,1.26,29.12,10,3,10.3
2,6/10/2014,70,59,65,M,56,59,0,0,RA DZ BR,M,M,M,0.45,29.17,8.3,3,9.1
1,6/11/2014,67,57,62,-5,55,58,3,0,RA DZ BR,0,M,0,0.52,29,6.4,34,7.4
2,6/11/2014,69,62,66,M,60,62,0,1,RA DZ BR HZ,M,M,M,0.03,29.05,2.2,36,5.8
1,6/12/2014,79,58,69,1,56,62,0,4,DZ BR,0,M,0,0,29.08,8.6,27,10
2,6/12/2014,82,63,73,M,59,64,0,8,DZ BR,M,M,M,0.01,29.13,8.9,26,9.8
1,6/13/2014,75,55,65,-3,41,52,0,0, ,0,M,0,0,29.26,6.4,31,9.8
2,6/13/2014,75,57,66,M,45,55,0,1, ,M,M,M,0,29.32,3.4,34,7.5
1,6/14/2014,79,52,66,-2,43,55,0,1, ,0,M,0,0,29.31,7.8,17,8.3
2,6/14/2014,80,57,69,M,43,56,0,4, ,M,M,M,0,29.37,7.5,17,8.6
1,6/15/2014,84,60,72,4,55,63,0,7, ,0,M,0,0,29.17,14.3,19,15.7
2,6/15/2014,86,64,75,M,58,65,0,10, ,M,M,M,0,29.24,13.4,19,14.5
1,6/16/2014,88,67,78,9,61,67,0,13, ,0,M,0,0,29.24,7.4,21,8.7
2,6/16/2014,90,69,80,M,64,70,0,15, ,M,M,M,0,29.31,7.1,21,8.8
1,6/17/2014,91,77,84,15,64,70,0,19,RA,0,M,0,0,29.15,9.1,22,12.6
2,6/17/2014,93,79,86,M,68,74,0,21, ,M,M,M,0,29.22,11.5,21,13.9
1,6/18/2014,82,61,72,2,63,66,0,7,TS TSRA BR HZ,0,M,0,0.65,29.24,2,23,10.2
2,6/18/2014,85,63,74,M,67,70,0,9,TS TSRA RA BR,M,M,M,0.8,29.29,3.3,23,10.6
1,6/19/2014,79,59,69,-1,61,64,0,4,TSRA FG+ BR HZ,0,M,0,0.32,29.33,6,7,8.2
2,6/19/2014,82,60,71,M,66,68,0,6,TSRA RA BR HZ,M,M,M,0.39,29.39,5.4,6,7.6
1,6/20/2014,85,63,74,4,63,67,0,9,BR HZ,0,M,0,0.01,29.23,2.6,30,8.5
2,6/20/2014,86,66,76,M,67,70,0,11,RA BR VCFG,M,M,M,0.03,29.28,2.6,29,8.8
1,6/21/2014,84,60,72,2,62,65,0,7,RA BR,0,M,0,1.28,29.21,0.7,17,7.3
2,6/21/2014,85,63,74,M,65,67,0,9,RA BR,M,M,M,0.73,29.26,2.1,17,6.5
1,6/22/2014,82,63,73,3,61,64,0,8,FG+ BR HZ,0,M,0,0,29.16,4.4,7,4.9
2,6/22/2014,82,66,74,M,64,67,0,9,BR,M,M,M,0,29.23,4.8,8,5.8
1,6/23/2014,81,66,74,4,65,68,0,9,RA BR,0,M,0,0.05,29.11,2.9,22,5.5
2,6/23/2014,84,69,77,M,69,71,0,12,RA BR,M,M,M,0.16,29.18,1.9,22,5.5
1,6/24/2014,87,70,79,8,65,69,0,14,TSRA RA,0,M,0,0.41,29.15,0.8,36,4.7
2,6/24/2014,85,70,78,M,70,72,0,13,RA BR,M,M,M,1.15,29.21,0.9,15,5.7
1,6/25/2014,80,59,70,-1,58,61,0,5,FG+ FG BR HZ,0,M,0,0,29.28,6.8,4,7.3
2,6/25/2014,79,62,71,M,63,65,0,6,BR HZ,M,M,M,0.02,29.34,5.3,4,6.2
1,6/26/2014,78,59,69,-2,57,61,0,4,BR HZ,0,M,0,0,29.34,6.2,5,6.8
2,6/26/2014,77,60,69,M,60,63,0,4,BR HZ,M,M,M,0,29.38,5.5,6,7.1
1,6/27/2014,88,59,74,3,62,67,0,9,FG BR HZ,0,M,0,0,29.28,7.9,16,9.8
2,6/27/2014,91,62,77,M,65,70,0,12,BR HZ,M,M,M,0,29.34,7.2,16,9
1,6/28/2014,87,71,79,8,67,70,0,14, ,0,M,0,0,29.23,11.8,18,12.1
2,6/28/2014,88,75,82,M,70,73,0,17,TS TSRA,M,M,M,0.16,29.31,11.1,17,11.7
1,6/29/2014,85,69,77,6,67,71,0,12,RA,0,M,0,0.07,29.2,12.3,21,12.9
2,6/29/2014,88,71,80,M,70,73,0,15, ,M,M,M,0.04,29.26,12.4,21,13.2
1,6/30/2014,87,67,77,5,67,70,0,12,TS TSRA RA,0,M,0,2.6,29.05,6.3,20,12.6
2,6/30/2014,88,68,78,M,71,73,0,13,TS TSRA RA BR,M,M,M,2.06,29.1,9,19,12.7
1,7/1/2014,80,67,74,2,60,65,0,9,RA,0,M,0,0,29.02,12.3,24,12.4
2,7/1/2014,84,68,76,M,64,68,0,11,RA DZ BR,M,M,M,0.04,29.08,14.9,24,14.6
1,7/2/2014,70,56,63,-9,53,57,2,0,RA DZ BR HZ,0,M,0,0.12,29.23,5.3,30,9.6
2,7/2/2014,74,58,66,M,56,60,0,1,RA DZ BR HZ,M,M,M,0.12,29.28,6.3,30,9.7
1,7/3/2014,76,56,66,-6,48,56,0,1,RA,0,M,0,0.07,29.41,2.2,30,6.8
2,7/3/2014,75,57,66,M,51,58,0,1,RA DZ BR,M,M,M,0.05,29.47,1.8,1,7
1,7/4/2014,79,58,69,-3,48,57,0,4,HZ,0,M,0,0,29.54,2.9,6,7.2
2,7/4/2014,79,60,70,M,50,59,0,5,HZ,M,M,M,0,29.6,2.8,6,7.1
1,7/5/2014,77,60,69,-3,54,60,0,4,RA HZ,0,M,0,0,29.41,8,21,8.3
2,7/5/2014,79,63,71,M,55,62,0,6,RA HZ,M,M,M,0.01,29.47,9.2,21,9.6
1,7/6/2014,87,63,75,3,63,68,0,10, ,0,M,0,0,29.1,11.8,22,12.3
2,7/6/2014,89,66,78,M,66,70,0,13, ,M,M,M,0,29.17,12.5,22,12.9
1,7/7/2014,88,71,80,8,63,69,0,15,TSRA,0,M,0,0.63,29,6.9,27,8.6
2,7/7/2014,89,72,81,M,66,71,0,16,TSRA,M,M,M,0.48,29.05,9.1,27,10.3
1,7/8/2014,81,66,74,1,59,65,0,9,TSRA,0,M,0,0.54,29.01,10.9,28,12
2,7/8/2014,84,70,77,M,62,68,0,12,RA,M,M,M,0.48,29.07,11.5,27,13
1,7/9/2014,80,62,71,-2,54,61,0,6, ,0,M,0,0,29.25,6.8,32,8.4
2,7/9/2014,81,64,73,M,58,64,0,8, ,M,M,M,0,29.31,3,1,6.1
1,7/10/2014,79,60,70,-3,53,60,0,5, ,0,M,0,0,29.42,4.1,10,4.4
2,7/10/2014,78,63,71,M,56,62,0,6, ,M,M,M,0,29.49,4.5,9,5.4
1,7/11/2014,81,60,71,-2,54,61,0,6,RA,0,M,0,0.01,29.42,5.1,18,5.4
2,7/11/2014,83,63,73,M,54,63,0,8, ,M,M,M,0,29.48,5.5,17,6.5
1,7/12/2014,80,70,75,2,66,69,0,10,RA BR,0,M,0,0.47,29.23,9.1,20,10.5
2,7/12/2014,81,70,76,M,69,72,0,11,TSRA RA BR,M,M,M,3.31,29.3,8.6,21,10.6
1,7/13/2014,85,68,77,4,61,67,0,12, ,0,M,0,0.01,29.18,8.9,28,9.7
2,7/13/2014,86,71,79,M,65,69,0,14, ,M,M,M,0.04,29.24,9.1,27,10
1,7/14/2014,80,61,71,-2,54,61,0,6, ,0,M,0,0.2,29.11,7.3,31,8.1
2,7/14/2014,81,64,73,M,57,63,0,8, ,M,M,M,0.37,29.17,5.9,30,7.4
1,7/15/2014,70,55,63,-11,50,56,2,0,RA,0,M,0,0.05,29.21,10,30,10.5
2,7/15/2014,71,57,64,M,53,58,1,0,RA,M,M,M,0.05,29.26,10,29,10.4
1,7/16/2014,72,55,64,-10,47,55,1,0, ,0,M,0,0,29.29,3.3,2,7.4
2,7/16/2014,73,56,65,M,50,57,0,0, ,M,M,M,0,29.36,3.2,2,7.1
1,7/17/2014,78,54,66,-8,50,57,0,1, ,0,M,0,0,29.37,3,12,5.5
2,7/17/2014,78,58,68,M,53,60,0,3, ,M,M,M,0,29.43,2.5,15,5.1
1,7/18/2014,79,59,69,-5,53,60,0,4, ,0,M,0,0,29.39,5.7,14,6.9
2,7/18/2014,81,64,73,M,55,62,0,8, ,M,M,M,0,29.46,4.9,16,6.2
1,7/19/2014,80,57,69,-5,52,60,0,4,HZ,0,M,0,0,29.33,4.2,11,4.6
2,7/19/2014,80,62,71,M,56,63,0,6, ,M,M,M,0,29.39,3.2,9,4.3
1,7/20/2014,82,60,71,-3,56,63,0,6, ,0,M,0,0,29.31,4,22,4.5
2,7/20/2014,84,66,75,M,59,65,0,10, ,M,M,M,0,29.37,3.8,23,4.4
1,7/21/2014,86,63,75,1,61,66,0,10, ,0,M,0,0,29.34,6.9,20,7.2
2,7/21/2014,87,68,78,M,63,69,0,13, ,M,M,M,0,29.41,7.6,19,8
1,7/22/2014,90,69,80,6,67,71,0,15,TS,0,M,0,0.01,29.27,8.3,22,11.9
2,7/22/2014,91,72,82,M,70,74,0,17,TSRA BR,M,M,M,0.19,29.34,9.6,21,12.9
1,7/23/2014,75,59,67,-7,51,58,0,2, ,0,M,0,0,29.41,15.7,2,16.1
2,7/23/2014,76,64,70,M,56,61,0,5, ,M,M,M,0,29.47,16.4,2,16.7
1,7/24/2014,75,57,66,-8,47,56,0,1, ,0,M,0,0,29.39,6.2,5,8.8
2,7/24/2014,75,60,68,M,52,59,0,3, ,M,M,M,0,29.44,5,4,8.2
1,7/25/2014,75,55,65,-9,54,60,0,0, ,0,M,0,0,29.24,8.4,21,9.1
2,7/25/2014,77,60,69,M,57,62,0,4, ,M,M,M,0,29.31,8.7,21,9.2
1,7/26/2014,84,68,76,2,63,67,0,11, ,0,M,0,0,29.1,3.9,24,5.5
2,7/26/2014,85,70,78,M,67,70,0,13, ,M,M,M,0,29.16,7,23,8.1
1,7/27/2014,87,65,76,2,59,66,0,11,RA BR HZ,0,M,0,0.02,29.08,12.2,30,15
2,7/27/2014,89,66,78,M,62,68,0,13,BR,M,M,M,0.04,29.13,11.4,30,14.2
1,7/28/2014,73,59,66,-8,48,56,0,1, ,0,M,0,0,29.33,9.2,36,11.1
2,7/28/2014,73,62,68,M,50,58,0,3, ,M,M,M,0,29.38,10,36,12.2
1,7/29/2014,81,58,70,-4,53,60,0,5, ,0,M,0,0.01,29.28,8.4,30,9.6
2,7/29/2014,81,60,71,M,55,62,0,6, ,M,M,M,0,29.34,4.8,29,8
1,7/30/2014,79,59,69,-5,54,60,0,4, ,0,M,0,0,29.29,2.2,33,7
2,7/30/2014,80,61,71,M,58,62,0,6, ,M,M,M,0,29.36,1.1,6,5.4
1,7/31/2014,84,59,72,-2,55,62,0,7, ,0,M,0,0,29.3,8,26,8.4
2,7/31/2014,85,63,74,M,59,65,0,9,BR HZ,M,M,M,0,29.36,7.6,25,8.5
1,8/1/2014,85,62,74,1,56,63,0,9, ,0,M,0,0.15,29.34,2.4,22,6.9
2,8/1/2014,83,67,75,M,60,65,0,10,TSRA RA HZ,M,M,M,0.21,29.41,5.5,23,7.3
1,8/2/2014,86,59,73,0,53,61,0,8, ,0,M,0,0,29.4,1.6,4,4.2
2,8/2/2014,84,63,74,M,56,63,0,9, ,M,M,M,0,29.46,2.6,5,4.6
1,8/3/2014,87,62,75,2,58,65,0,10, ,0,M,0,0,29.38,4.5,26,6.9
2,8/3/2014,87,66,77,M,62,67,0,12, ,M,M,M,0,29.44,2.6,20,6.5
1,8/4/2014,87,67,77,4,60,65,0,12,TSRA RA BR,0,M,0,2.76,29.34,0.4,33,7.5
2,8/4/2014,88,68,78,M,64,69,0,13,TSRA RA BR,M,M,M,1.82,29.39,3.3,30,8.9
1,8/5/2014,80,64,72,-1,62,65,0,7,BR HZ,0,M,0,0,29.31,4.8,3,6.3
